Order Date,Region,Category,Sales,Profit
14-03-2013,South,Furniture,127.88,40.9216
14-03-2013,South,Office Supplies,160.32,44.8896
14-03-2013,South,Office Supplies,46,20.7
24-11-2011,West,Furniture,120.712,-18.1068
11/2/2014,East,Office Supplies,23.12,11.3288
24-09-2013,East,Furniture,532.704,-26.6352
24-09-2013,East,Office Supplies,4.912,0.307
8/7/2014,East,Technology,252,93.24
8/7/2013,Central,Furniture,60.288,-27.1296
8/7/2013,Central,Office Supplies,2.632,0.8225
8/7/2013,Central,Office Supplies,23.688,7.6986
8/7/2013,Central,Furniture,253.372,-14.4784
25-01-2014,South,Office Supplies,5.67,0.1134
19-08-2011,East,Office Supplies,76.776,-58.8616
19-08-2011,East,Office Supplies,9.184,1.148
6/12/2012,West,Office Supplies,32.75,15.065
7/5/2013,East,Office Supplies,7.216,1.7138
7/5/2013,East,Office Supplies,49.568,15.49
7/5/2013,East,Furniture,54.712,11.6263
26-03-2014,West,Office Supplies,176.04,45.7704
26-03-2014,West,Office Supplies,16.02,4.4856
26-03-2014,West,Office Supplies,185.92,62.748
26-03-2014,West,Technology,211.168,15.8376
26-03-2014,West,Technology,479.984,59.998
12/12/2012,West,Office Supplies,7.86,3.6156
12/12/2012,West,Office Supplies,24.448,8.8624
6/12/2012,East,Office Supplies,6.48,3.1104
6/12/2012,East,Office Supplies,41.86,20.5114
6/12/2012,East,Technology,1619.91,97.1946
6/12/2012,East,Furniture,113.92,42.1504
18-03-2013,East,Office Supplies,39.68,10.3168
14-11-2012,East,Technology,37.6,2.256
14-11-2012,East,Technology,59.9,23.96
14-11-2012,East,Office Supplies,37,16.65
15-08-2014,West,Office Supplies,5.76,2.8224
15-08-2014,West,Office Supplies,16.68,4.3368
10/9/2014,South,Office Supplies,628.81,12.5762
10/9/2014,South,Office Supplies,56.45,14.677
2/4/2014,Central,Office Supplies,94.2,23.55
2/4/2014,Central,Office Supplies,28.4,13.348
28-09-2013,Central,Furniture,956.6648,-225.0976
8/10/2014,West,Technology,1115.91,200.8638
8/10/2014,West,Technology,128.744,-28.9674
8/10/2014,West,Technology,79.92,26.973
21-01-2014,West,Office Supplies,24.2,7.986
21-01-2014,West,Technology,359.976,130.4913
24-03-2014,West,Furniture,211.84,76.2624
1/8/2011,East,Office Supplies,5.68,1.917
7/6/2012,West,Office Supplies,7.52,2.632
12/11/2011,West,Office Supplies,11.96,5.8604
12/11/2011,West,Furniture,629.064,31.4532
30-12-2013,Central,Furniture,754.45,60.356
6/7/2012,East,Furniture,301.96,60.392
13-10-2014,West,Technology,595,95.2
13-10-2014,West,Office Supplies,79.872,29.952
22-05-2013,West,Technology,2396.4,179.73
10/11/2014,West,Office Supplies,63.56,3.178
10/11/2014,West,Technology,99.99,43.9956
19-04-2013,Central,Office Supplies,230.376,-48.9549
19-04-2013,Central,Office Supplies,9.664,3.2616
26-12-2014,East,Technology,158.928,41.7186
26-12-2014,East,Office Supplies,13.023,-10.4184
26-12-2014,East,Furniture,273.06,-104.673
26-12-2014,East,Office Supplies,39.312,12.7764
12/6/2013,Central,Office Supplies,1.344,-2.1504
12/6/2013,Central,Office Supplies,8.272,-13.6488
12/6/2013,Central,Furniture,12.544,-9.0944
14-05-2014,West,Office Supplies,58.48,27.4856
29-12-2014,West,Furniture,7.4,3.034
25-03-2011,East,Furniture,366.786,65.2064
29-05-2014,Central,Technology,54.368,4.0776
14-11-2012,South,Office Supplies,33.96,16.98
14-11-2012,South,Office Supplies,826.11,322.1829
4/7/2014,West,Furniture,545.85,114.6285
18-11-2011,West,Furniture,145.98,-99.2664
18-11-2011,West,Office Supplies,35.808,12.5328
18-07-2014,South,Furniture,7.904,2.1736
23-05-2013,East,Technology,345,86.25
23-05-2013,East,Furniture,174.286,-19.9184
23-05-2013,East,Office Supplies,662.84,172.3384
23-05-2013,East,Technology,95.1,30.432
23-05-2013,East,Office Supplies,26.88,12.9024
23-05-2013,East,Technology,257.98,74.8142
25-09-2012,West,Office Supplies,17.48,8.2156
1/11/2013,East,Furniture,492.835,-14.081
14-09-2012,South,Office Supplies,269.49,5.3898
6/11/2013,West,Office Supplies,29.12,9.828
18-03-2014,East,Office Supplies,18.75,9
18-03-2014,East,Technology,119.7,31.122
18-03-2014,East,Office Supplies,9.144,3.0861
18-03-2014,East,Technology,57.06,18.2592
18-03-2014,East,Technology,71.6,13.604
18-03-2014,East,Office Supplies,107.44,27.9344
18-03-2014,East,Office Supplies,7.31,3.4357
18-03-2014,East,Office Supplies,59.1,22.458
18-03-2014,East,Office Supplies,46.53,12.0978
16-08-2014,East,Office Supplies,97.84,25.4384
11/7/2012,West,Office Supplies,29.97,13.4865
11/7/2012,West,Office Supplies,98.352,34.4232
4/12/2014,East,Office Supplies,83.92,29.372
4/12/2014,East,Office Supplies,14.624,5.1184
4/12/2014,East,Technology,136.99,36.9873
4/12/2014,East,Office Supplies,3.15,1.512
5/5/2014,South,Office Supplies,9.11,4.0995
5/5/2014,South,Office Supplies,571.44,165.7176
5/5/2014,South,Office Supplies,32.4,15.552
5/5/2014,South,Office Supplies,16.91,4.5657
22-01-2013,South,Furniture,14.272,4.2816
22-01-2013,South,Furniture,451.136,-67.6704
22-01-2013,South,Office Supplies,64.864,6.4864
4/11/2013,West,Furniture,217.584,-29.9178
4/11/2013,West,Technology,82.95,29.0325
4/11/2013,West,Office Supplies,87.71,41.2237
4/11/2013,West,Office Supplies,1101.48,429.5772
5/9/2014,West,Furniture,1322.352,-99.1764
13-09-2011,East,Office Supplies,5.46,1.4742
20-06-2014,Central,Office Supplies,11.184,0.8388
20-06-2014,Central,Office Supplies,153.584,-32.6366
25-12-2014,West,Office Supplies,1003.62,0
29-08-2014,West,Technology,35.168,11.4296
29-08-2014,West,Furniture,1137.75,250.305
29-08-2014,West,Office Supplies,99.68,32.396
29-08-2014,West,Office Supplies,5.56,1.4456
2/1/2012,East,Office Supplies,85.52,22.2352
2/1/2012,East,Office Supplies,9.84,2.6568
2/1/2012,East,Office Supplies,20.04,9.6192
9/10/2012,East,Technology,631.96,303.3408
9/10/2012,East,Office Supplies,23.92,10.764
13-12-2011,West,Office Supplies,90.24,41.5104
19-11-2011,East,Technology,4548.81,1228.1787
11/9/2013,Central,Furniture,300.93,-34.392
11/9/2013,Central,Technology,719.96,53.997
16-06-2011,Central,Furniture,647.84,32.392
26-09-2012,West,Office Supplies,64.17,18.6093
26-09-2012,West,Office Supplies,124.46,58.4962
20-05-2013,West,Office Supplies,9.584,3.3544
23-06-2014,South,Office Supplies,37.608,12.6927
18-06-2014,Central,Office Supplies,12.224,4.4312
18-06-2014,Central,Office Supplies,2.304,-3.5712
18-06-2014,Central,Office Supplies,9.36,-16.38
15-11-2013,West,Office Supplies,7.38,3.4686
25-07-2011,West,Office Supplies,53.72,15.0416
25-07-2011,West,Office Supplies,8187.65,327.506
25-07-2011,West,Furniture,77.92,34.2848
2/7/2012,Central,Office Supplies,32.784,-85.2384
3/3/2014,West,Technology,196.776,14.7582
3/3/2014,West,Technology,479.94,52.7934
19-11-2013,Central,Office Supplies,1117.92,55.896
18-04-2012,South,Technology,106.5,41.535
3/12/2014,South,Office Supplies,45.66,-33.484
12/11/2013,Central,Technology,95.968,1.1996
12/11/2013,Central,Furniture,47.992,-2.0568
5/9/2011,East,Office Supplies,264.32,19.824
15-11-2011,Central,Office Supplies,604.656,204.0714
3/5/2014,East,Furniture,129.93,12.993
16-10-2013,Central,Office Supplies,20.16,9.8784
16-10-2013,Central,Office Supplies,29.46,14.4354
16-10-2013,Central,Office Supplies,868.59,251.8911
16-10-2013,Central,Office Supplies,12.96,6.2208
16-10-2013,Central,Technology,5.5,1.375
16-10-2013,Central,Office Supplies,121.6,55.936
6/4/2012,Central,Office Supplies,42.048,5.256
6/4/2012,Central,Technology,25.488,4.4604
6/4/2012,Central,Office Supplies,6.9,-12.075
6/4/2012,Central,Office Supplies,9.648,-16.884
6/4/2012,Central,Office Supplies,7.968,2.8884
24-10-2011,South,Office Supplies,10.368,3.6288
17-08-2011,South,Office Supplies,114.2,52.532
17-08-2011,South,Office Supplies,17.96,8.2616
17-08-2011,South,Office Supplies,12.67,4.5612
17-08-2011,South,Technology,339.96,122.3856
16-08-2014,East,Office Supplies,1801.632,-337.806
6/9/2012,West,Technology,46.32,18.0648
27-01-2012,East,Furniture,181.986,-54.5958
27-01-2012,East,Technology,431.976,-100.7944
27-01-2012,East,Technology,155.37,-36.253
16-07-2012,West,Furniture,1348.704,-219.1644
16-07-2012,West,Furniture,700.152,78.7671
1/5/2013,West,Furniture,111.888,22.3776
26-09-2011,East,Office Supplies,143.952,14.3952
9/9/2013,East,Furniture,173.94,13.9152
9/9/2013,East,Office Supplies,14.76,6.9372
17-04-2014,West,Office Supplies,205.92,2.0592
17-04-2014,West,Furniture,102.833,-6.049
16-08-2012,West,Office Supplies,2.304,0.2592
16-08-2012,West,Technology,1879.96,211.4955
16-08-2012,West,Office Supplies,313.024,105.6456
16-08-2012,West,Office Supplies,5.04,1.764
20-11-2014,South,Furniture,821.88,213.6888
20-11-2014,South,Office Supplies,21.96,10.7604
15-09-2013,South,Office Supplies,25.92,12.4416
16-08-2013,South,Technology,705.544,70.5544
26-09-2012,East,Technology,50,12
9/10/2013,Central,Furniture,51.712,-32.32
24-03-2012,South,Office Supplies,6.992,0.5244
31-05-2012,West,Furniture,1406.86,140.686
31-05-2012,West,Office Supplies,15.75,7.56
31-05-2012,West,Office Supplies,323.1,61.389
25-12-2012,South,Office Supplies,9.216,3.3408
25-12-2012,South,Office Supplies,10.368,3.6288
17-03-2012,East,Technology,15.02,2.7036
17-03-2012,East,Office Supplies,33.82,9.1314
22-12-2014,South,Technology,71,27.69
2/11/2014,West,Office Supplies,25.12,7.85
2/11/2014,West,Furniture,2665.62,239.9058
8/9/2014,East,Office Supplies,478.08,133.8624
28-12-2014,East,Technology,164.388,-35.6174
28-12-2014,East,Office Supplies,13.248,3.6432
17-07-2014,Central,Office Supplies,2.912,0.91
13-08-2013,Central,Technology,1399.944,52.4979
10/7/2014,Central,Furniture,526.45,31.587
22-11-2011,South,Office Supplies,16.23,7.9527
22-11-2011,South,Office Supplies,319.9,156.751
22-11-2011,South,Office Supplies,11.36,5.3392
22-11-2011,South,Office Supplies,675.12,290.3016
27-01-2011,South,Furniture,62.82,30.7818
27-01-2011,South,Office Supplies,489.92,0
27-01-2011,South,Office Supplies,19.44,9.3312
27-01-2011,South,Office Supplies,16.68,8.34
27-01-2011,South,Technology,155.35,0
27-01-2011,South,Furniture,12.42,4.4712
27-01-2011,South,Technology,187.98,52.6344
3/11/2012,Central,Office Supplies,6.608,2.1476
1/7/2014,East,Office Supplies,248.57,67.1139
1/7/2014,East,Furniture,22.23,9.7812
6/5/2013,West,Office Supplies,5.98,1.0166
6/5/2013,West,Technology,246.168,21.5397
9/9/2013,Central,Furniture,14.136,-7.7748
9/9/2013,Central,Furniture,601.47,-300.735
25-11-2014,South,Technology,79.1,39.55
25-11-2014,South,Office Supplies,327.84,157.3632
14-05-2014,Central,Office Supplies,180.96,81.432
14-05-2014,Central,Office Supplies,914.97,411.7365
14-05-2014,Central,Technology,587.97,158.7519
14-05-2014,Central,Office Supplies,530.34,95.4612
14-05-2014,Central,Office Supplies,14.94,7.3206
24-04-2014,East,Office Supplies,121.94,35.3626
24-04-2014,East,Office Supplies,122.71,36.813
5/6/2013,East,Office Supplies,14.94,7.0218
5/6/2013,East,Technology,1349.85,364.4595
5/6/2013,East,Furniture,136.784,5.1294
5/6/2013,East,Furniture,61.12,20.7808
16-12-2011,South,Office Supplies,1.167,-0.8558
5/3/2013,West,Office Supplies,16.99,4.9271
25-11-2011,Central,Technology,24.672,0
25-11-2011,Central,Office Supplies,2.52,0.882
25-11-2011,Central,Furniture,1218.735,-121.8735
25-11-2011,Central,Office Supplies,5.904,1.9926
25-11-2011,Central,Office Supplies,15.696,5.1012
25-11-2011,Central,Furniture,6.096,-3.9624
29-04-2013,West,Furniture,41.568,2.598
26-04-2011,West,Furniture,230.28,23.028
26-04-2011,West,Office Supplies,18.288,5.715
2/4/2014,West,Office Supplies,5.78,2.7166
2/4/2014,West,Office Supplies,121.68,38.025
23-12-2014,West,Office Supplies,4.17,1.0842
23-12-2014,West,Technology,67.04,6.704
23-12-2014,West,Office Supplies,37.32,10.4496
23-12-2014,West,Office Supplies,18.45,8.6715
3/12/2011,Central,Office Supplies,25.92,12.4416
23-10-2014,East,Technology,11199.968,3919.9888
23-10-2014,East,Technology,2399.6,647.892
23-10-2014,East,Office Supplies,63.9,28.755
23-10-2014,East,Technology,52.99,0.5299
14-11-2014,East,Technology,60.864,9.1296
14-11-2014,East,Technology,652.995,-935.9595
14-11-2014,East,Office Supplies,11.22,-7.48
10/9/2012,Central,Office Supplies,14.94,7.0218
16-05-2014,West,Furniture,39.96,17.1828
16-05-2014,West,Furniture,42.624,4.2624
16-05-2014,West,Furniture,220.96,24.858
5/7/2012,South,Furniture,4.928,0.7392
5/7/2012,South,Office Supplies,7.23,-5.784
15-08-2012,West,Office Supplies,323.1,61.389
13-06-2014,East,Office Supplies,19.04,9.3296
13-06-2014,East,Office Supplies,13.128,4.2666
13-06-2014,East,Office Supplies,64.14,16.6764
13-06-2014,East,Furniture,858.24,143.04
20-02-2012,South,Technology,29.99,2.999
30-12-2013,Central,Office Supplies,186.048,67.4424
18-04-2013,South,Technology,36.792,4.1391
18-04-2013,South,Furniture,18.624,6.2856
7/9/2011,Central,Furniture,57.69,23.6529
7/9/2011,Central,Office Supplies,42.81,20.1207
7/9/2011,Central,Office Supplies,12.96,6.2208
7/9/2011,Central,Furniture,821.88,213.6888
7/9/2011,Central,Technology,104.85,28.3095
27-09-2013,West,Furniture,424.9575,19.998
18-09-2014,West,Office Supplies,10.776,3.5022
18-09-2014,West,Office Supplies,11.784,4.2717
18-09-2014,West,Office Supplies,164.88,80.7912
18-09-2014,West,Furniture,1292.94,77.5764
18-09-2014,West,Office Supplies,25.584,8.9544
18-09-2014,West,Office Supplies,261.74,65.435
18-09-2014,West,Office Supplies,14.4,7.056
17-08-2013,West,Office Supplies,10.86,5.1042
24-12-2012,West,Furniture,883.84,99.432
29-11-2014,East,Technology,1979.89,494.9725
29-11-2014,East,Office Supplies,79.96,35.982
15-04-2014,Central,Office Supplies,8.76,4.2048
2/5/2013,South,Office Supplies,3.984,1.2948
2/5/2013,South,Furniture,370.62,-142.071
2/5/2013,South,Office Supplies,2.742,-2.0108
2/10/2013,Central,Technology,79.512,20.8719
2/10/2013,Central,Office Supplies,28.352,9.5688
25-08-2012,West,Furniture,40.784,4.5882
25-08-2012,West,Office Supplies,105.96,29.6688
9/9/2011,East,Office Supplies,166.44,79.8912
9/9/2011,East,Furniture,785.88,212.1876
9/9/2011,East,Office Supplies,26.2,12.838
9/9/2011,East,Office Supplies,1325.85,238.653
4/12/2014,West,Office Supplies,166.44,79.8912
28-11-2014,South,Office Supplies,8.76,0.7665
28-11-2014,South,Office Supplies,43.584,4.3584
21-06-2011,West,Office Supplies,11.088,-8.1312
21-06-2011,West,Office Supplies,25.164,-16.776
22-01-2014,Central,Office Supplies,14.4,7.056
22-01-2014,Central,Technology,619.95,111.591
22-01-2014,Central,Office Supplies,89.52,42.0744
22-01-2014,Central,Technology,350.973,152.0883
22-01-2014,Central,Technology,164.99,49.497
30-06-2014,West,Office Supplies,312.552,101.5794
7/9/2013,South,Office Supplies,95.952,29.985
7/9/2013,South,Office Supplies,3.204,-2.4564
5/8/2013,Central,Office Supplies,3.98,-6.567
12/11/2012,West,Office Supplies,15.7,7.065
30-06-2011,Central,Office Supplies,5.248,1.64
5/12/2014,East,Office Supplies,5.346,-4.455
29-08-2013,West,Office Supplies,15.48,5.6115
29-08-2013,West,Technology,108.576,8.1432
22-01-2013,West,Furniture,109.9,37.366
15-10-2011,South,Furniture,15.384,4.0383
7/2/2013,East,Office Supplies,30.352,10.6232
18-03-2011,South,Technology,821.3,-16.426
18-03-2011,South,Technology,22638.48,-1811.0784
18-03-2011,South,Office Supplies,21.376,7.4816
18-03-2011,South,Office Supplies,8.016,1.002
18-03-2011,South,Furniture,30.768,8.0766
18-03-2011,South,Office Supplies,18.936,5.9175
18-03-2011,South,Furniture,122.352,15.294
24-05-2011,East,Office Supplies,116.28,56.9772
12/7/2014,East,Technology,132.6,17.238
17-06-2014,West,Office Supplies,16.68,4.3368
17-06-2014,West,Office Supplies,19.44,9.3312
17-06-2014,West,Office Supplies,192.16,92.2368
30-01-2012,West,Furniture,227.36,81.8496
30-01-2012,West,Technology,1919.976,215.9973
11/12/2012,South,Office Supplies,12.828,-8.9796
10/10/2014,East,Furniture,45.888,9.1776
30-07-2014,East,Office Supplies,60.12,22.2444
25-04-2011,South,Technology,302.376,37.797
1/12/2012,West,Office Supplies,13.9,5.56
4/12/2011,East,Technology,129.98,62.3904
27-08-2014,South,Technology,71.98,15.1158
7/9/2011,East,Technology,377.97,109.6113
22-12-2014,West,Office Supplies,124.36,33.5772
6/12/2011,Central,Furniture,23.976,-14.3856
4/11/2011,South,Office Supplies,8.376,2.7222
4/11/2011,South,Office Supplies,58.24,5.096
15-04-2013,South,Office Supplies,81.2,12.18
4/10/2011,West,Office Supplies,14.45,6.7915
4/10/2011,West,Office Supplies,95.648,31.0856
8/11/2014,East,Technology,359.97,-71.994
8/11/2014,East,Furniture,350.352,-140.1408
23-12-2014,East,Office Supplies,1.641,-1.3128
23-12-2014,East,Technology,629.958,94.4937
14-02-2014,West,Office Supplies,6.63,1.7901
14-02-2014,West,Technology,799.96,343.9828
14-02-2014,West,Furniture,107.53,21.506
2/7/2011,East,Technology,73.98,19.9746
2/7/2011,East,Office Supplies,5.58,2.1762
21-02-2012,West,Office Supplies,49.12,23.0864
13-11-2012,East,Technology,377.97,94.4925
13-11-2012,East,Office Supplies,42.28,19.8716
13-11-2012,East,Furniture,299.97,56.9943
13-11-2012,East,Technology,89.98,43.1904
17-04-2014,South,Office Supplies,477.24,9.5448
17-04-2014,South,Technology,25.98,1.5588
25-02-2013,East,Office Supplies,46.72,17.52
4/11/2011,West,Furniture,35.34,13.4292
20-06-2012,West,Furniture,257.64,100.4796
20-06-2012,West,Technology,125.976,47.241
8/8/2014,South,Technology,79.992,21.9978
12/5/2011,East,Furniture,700.056,-130.0104
22-11-2012,Central,Technology,27.168,-1.3584
4/12/2012,South,Office Supplies,8.226,-6.0324
8/6/2011,West,Furniture,585.552,73.194
8/8/2011,West,Office Supplies,423.28,110.0528
26-05-2011,West,Furniture,225.296,22.5296
17-04-2012,West,Office Supplies,5.56,2.224
17-04-2012,West,Technology,323.37,129.348
17-04-2012,West,Technology,783.96,68.5965
17-04-2012,West,Office Supplies,1447.65,419.8185
17-04-2012,West,Office Supplies,11.96,5.8604
12/6/2013,East,Technology,239.97,71.991
12/3/2013,South,Furniture,76.92,31.5372
12/3/2013,South,Office Supplies,481.32,125.1432
26-05-2011,West,Office Supplies,48.4,23.232
13-10-2014,West,Technology,0.99,0.4356
13-10-2014,West,Office Supplies,101.84,36.917
23-06-2014,East,Office Supplies,10.332,-7.5768
23-06-2014,East,Office Supplies,31.155,-23.8855
23-06-2014,East,Office Supplies,8.928,0.6696
16-01-2014,East,Office Supplies,34.384,3.8682
16-01-2014,East,Office Supplies,1924.16,312.676
2/4/2012,Central,Office Supplies,32.192,-80.48
2/4/2012,Central,Technology,50.12,-0.6265
2/4/2012,Central,Technology,47.976,1.7991
4/9/2013,Central,Office Supplies,54.5,14.17
11/12/2014,South,Furniture,19.104,5.7312
23-11-2013,Central,Office Supplies,49.44,24.2256
12/11/2014,East,Office Supplies,10.368,3.6288
22-10-2013,West,Office Supplies,154.44,1.5444
21-12-2012,West,Office Supplies,60.984,4.5738
17-07-2012,West,Furniture,195.466,-13.7976
1/5/2014,South,Furniture,23.68,6.216
1/5/2014,South,Technology,2.376,0.7425
7/5/2014,East,Office Supplies,59.2,29.6
