Order Date,Region,Category,Sales,Profit,Month-Year
6/8/2013,West,Office Supplies,4.73,2.3177,2013-06
10/2/2014,Central,Office Supplies,104.85,50.328,2014-10
12/10/2012,Central,Office Supplies,3.9,1.521,2012-12
12/10/2012,Central,Furniture,801.96,200.49,2012-12
12/10/2012,Central,Furniture,191.96,32.6332,2012-12
12/10/2012,Central,Office Supplies,2.61,1.2006,2012-12
9/4/2014,West,Office Supplies,5.96,1.6688,2014-09
12/6/2013,East,Office Supplies,465.18,120.9468,2013-12
9/12/2013,East,Office Supplies,22.428,-17.9424,2013-09
9/12/2013,East,Office Supplies,37.52,3.752,2013-09
12/10/2014,East,Office Supplies,2.624,0.4264,2014-12
9/9/2011,East,Office Supplies,15.552,5.4432,2011-09
9/9/2011,East,Technology,64.704,-4.8528,2011-09
9/9/2011,East,Furniture,17.472,5.0232,2011-09
9/9/2011,East,Technology,135.516,-31.6204,2011-09
12/3/2012,East,Office Supplies,16.448,5.5512,2012-12
12/3/2012,East,Technology,36.784,10.5754,2012-12
9/6/2013,East,Office Supplies,9.555,-7.3255,2013-09
9/5/2014,West,Office Supplies,487.984,152.495,2014-09
9/5/2014,West,Technology,5.56,1.7375,2014-09
9/5/2014,West,Office Supplies,217.85,65.355,2014-09
8/9/2011,West,Office Supplies,2060.744,643.9825,2011-08
5/4/2014,West,Office Supplies,69.52,19.4656,2014-05
5/4/2014,West,Office Supplies,763.44,45.8064,2014-05
11/11/2013,East,Office Supplies,9.216,3.3408,2013-11
11/11/2013,East,Technology,41.958,-9.7902,2013-11
11/11/2013,East,Office Supplies,89.568,32.4684,2013-11
11/11/2013,East,Office Supplies,22.248,7.5087,2013-11
11/11/2013,East,Office Supplies,334.88,29.302,2013-11
11/11/2013,East,Furniture,148.288,29.6576,2013-11
11/11/2013,East,Office Supplies,4.624,1.6762,2013-11
11/11/2013,East,Technology,178.92,-29.0745,2013-11
11/11/2013,East,Office Supplies,69.888,-46.592,2013-11
12/10/2014,Central,Technology,104.88,41.952,2014-12
12/10/2014,Central,Office Supplies,34.7,12.492,2014-12
12/10/2014,Central,Office Supplies,33.72,15.5112,2014-12
12/10/2014,Central,Office Supplies,14.94,7.0218,2014-12
9/1/2014,Central,Office Supplies,638.73,166.0698,2014-09
9/9/2014,East,Technology,9.096,1.7055,2014-09
3/12/2012,South,Office Supplies,8.688,2.9322,2012-03
3/12/2012,South,Furniture,30.88,3.86,2012-03
3/12/2012,South,Furniture,6.408,1.4418,2012-03
7/4/2014,East,Technology,258.9,93.204,2014-07
7/4/2014,East,Office Supplies,24.56,11.5432,2014-07
12/8/2011,West,Office Supplies,27.888,9.0636,2011-12
12/8/2011,West,Office Supplies,6.456,-4.5192,2011-12
12/8/2011,West,Technology,52.68,19.755,2011-12
12/8/2011,West,Office Supplies,13.88,-2.6025,2011-12
12/8/2011,West,Technology,103.92,-18.186,2011-12
12/8/2011,West,Office Supplies,11.52,3.744,2011-12
12/8/2011,West,Office Supplies,10.368,3.6288,2011-12
12/8/2011,West,Office Supplies,39.072,2.9304,2011-12
4/9/2013,East,Office Supplies,8.872,3.2161,2013-04
4/9/2013,East,Office Supplies,121.104,-100.92,2013-04
11/7/2014,East,Furniture,127.372,-30.9332,2014-11
11/7/2014,East,Office Supplies,47.952,16.1838,2014-11
12/5/2012,West,Furniture,44.46,14.6718,2012-12
7/9/2012,East,Office Supplies,15.8,5.056,2012-07
7/9/2012,East,Technology,464.97,209.2365,2012-07
7/9/2012,East,Furniture,181.96,20.0156,2012-07
7/9/2012,East,Office Supplies,12.39,5.6994,2012-07
7/9/2012,East,Office Supplies,84.09,42.045,2012-07
7/9/2012,East,Office Supplies,79.36,32.5376,2012-07
7/9/2012,East,Office Supplies,153.36,70.5456,2012-07
7/9/2012,East,Office Supplies,43.68,21.4032,2012-07
7/9/2012,East,Office Supplies,98.21,28.4809,2012-07
6/3/2014,West,Office Supplies,25.344,7.92,2014-06
6/3/2014,West,Office Supplies,43.92,15.921,2014-06
1/9/2013,East,Furniture,15.168,3.792,2013-01
12/8/2011,West,Office Supplies,45.68,21.0128,2011-12
12/8/2011,West,Furniture,603.92,45.294,2011-12
4/4/2014,Central,Office Supplies,7.056,2.205,2014-04
6/6/2013,East,Office Supplies,360.38,93.6988,2013-06
6/6/2013,East,Office Supplies,11.16,2.79,2013-06
6/6/2013,East,Office Supplies,14.94,6.8724,2013-06
3/7/2014,East,Office Supplies,26.38,12.1348,2014-03
3/7/2014,East,Furniture,71.97,16.5531,2014-03
12/10/2013,Central,Technology,10.9,3.052,2013-12
12/10/2013,Central,Technology,59.98,25.1916,2013-12
12/10/2013,Central,Office Supplies,61.929,23.3954,2013-12
3/4/2013,Central,Office Supplies,42.784,15.5092,2013-03
3/4/2013,Central,Furniture,563.43,-56.343,2013-03
3/1/2013,East,Office Supplies,111.104,8.3328,2013-03
12/8/2012,Central,Technology,119.96,11.996,2012-12
8/6/2011,South,Technology,62.91,22.6476,2011-08
4/11/2011,South,Office Supplies,6.912,2.3328,2011-04
4/11/2011,South,Technology,383.976,81.5949,2011-04
4/11/2011,South,Office Supplies,10.368,3.6288,2011-04
4/11/2011,South,Technology,335.944,41.993,2011-04
5/3/2012,West,Furniture,665.88,106.5408,2012-05
12/1/2014,South,Technology,71.976,8.997,2014-12
7/9/2012,East,Technology,269.982,40.4973,2012-07
8/1/2014,South,Technology,41.424,8.2848,2014-08
11/1/2013,West,Office Supplies,1085.42,282.2092,2013-11
9/5/2013,Central,Office Supplies,3.912,1.0269,2013-09
9/5/2013,Central,Office Supplies,62.376,7.0173,2013-09
7/5/2011,West,Office Supplies,180.96,67.86,2011-07
11/5/2014,South,Furniture,523.764,-192.0468,2014-11
11/5/2014,South,Technology,1359.96,118.9965,2014-11
11/12/2012,South,Office Supplies,11.76,1.323,2012-11
11/12/2012,South,Office Supplies,5.238,-4.0158,2012-11
11/12/2012,South,Office Supplies,4.662,-3.7296,2012-11
11/12/2012,South,Furniture,523.92,-72.039,2012-11
11/12/2012,South,Technology,100.792,10.0792,2012-11
11/12/2012,South,Furniture,146.136,16.4403,2012-11
3/6/2014,Central,Office Supplies,25.06,11.7782,2014-03
11/5/2012,Central,Office Supplies,19.824,6.4428,2012-11
7/9/2013,South,Technology,823.96,51.4975,2013-07
7/9/2013,South,Office Supplies,15.984,4.995,2013-07
10/10/2014,East,Office Supplies,12.816,4.3254,2014-10
10/10/2014,East,Furniture,314.352,-15.7176,2014-10
10/10/2014,East,Office Supplies,18.98,8.9206,2014-10
10/10/2014,East,Office Supplies,18.24,6.156,2014-10
10/7/2011,Central,Office Supplies,107.44,10.744,2011-10
5/8/2014,Central,Furniture,1458.65,423.0085,2014-05
5/8/2014,Central,Furniture,26.64,7.4592,2014-05
5/8/2014,Central,Furniture,476.8,119.2,2014-05
5/8/2014,Central,Office Supplies,87.444,18.4604,2014-05
4/8/2011,West,Office Supplies,2.368,0.8288,2011-04
4/8/2011,West,Office Supplies,19.008,6.8904,2011-04
6/8/2011,South,Furniture,170.352,10.647,2011-06
12/4/2012,Central,Office Supplies,85.96,40.4012,2012-12
6/7/2014,West,Furniture,4.95,2.178,2014-06
6/7/2014,West,Office Supplies,26.4,0,2014-06
5/3/2011,East,Office Supplies,40.176,14.5638,2011-05
5/3/2011,East,Office Supplies,10.896,3.9498,2011-05
9/6/2013,South,Office Supplies,23.472,7.6284,2013-09
9/6/2013,South,Office Supplies,86.058,-63.1092,2013-09
9/6/2013,South,Technology,108.784,6.799,2013-09
9/6/2013,South,Office Supplies,10.272,3.21,2013-09
4/5/2011,Central,Office Supplies,49.632,3.7224,2011-04
4/5/2011,Central,Office Supplies,52.096,3.9072,2011-04
7/5/2011,South,Office Supplies,4.368,0.3822,2011-07
3/4/2013,Central,Technology,134.85,37.758,2013-03
6/2/2011,South,Office Supplies,8.56,2.6536,2011-06
6/2/2011,South,Technology,239.97,67.1916,2011-06
6/2/2011,South,Office Supplies,356.94,107.082,2011-06
11/11/2013,Central,Technology,279.944,48.9902,2013-11
5/2/2014,South,Technology,48.9,18.093,2014-05
12/8/2014,Central,Office Supplies,3.552,1.2432,2014-12
12/8/2014,Central,Office Supplies,15.552,5.4432,2014-12
12/1/2014,Central,Office Supplies,2.368,0.8288,2014-12
12/8/2014,East,Technology,127.984,25.5968,2014-12
1/3/2012,Central,Office Supplies,10.368,3.6288,2012-01
10/2/2012,West,Office Supplies,270.34,75.6952,2012-10
4/5/2012,East,Office Supplies,98.112,18.396,2012-04
4/5/2012,East,Office Supplies,563.808,21.1428,2012-04
4/5/2012,East,Office Supplies,10.428,-6.952,2012-04
4/5/2012,East,Furniture,547.136,-68.392,2012-04
4/5/2012,East,Technology,14.85,-3.2175,2012-04
4/5/2012,East,Technology,41.988,-9.7972,2012-04
4/5/2012,East,Furniture,7.584,2.37,2012-04
4/5/2012,East,Furniture,352.45,-211.47,2012-04
6/6/2014,Central,Technology,470.376,52.9173,2014-06
12/1/2012,South,Office Supplies,61.68,16.6536,2012-12
12/1/2012,South,Office Supplies,63.96,30.7008,2012-12
9/3/2014,West,Office Supplies,9.4,2.726,2014-09
9/3/2014,West,Office Supplies,74,37,2014-09
9/3/2014,West,Technology,201.584,12.599,2014-09
12/11/2013,Central,Furniture,1424.9,356.225,2013-12
3/2/2013,West,Technology,159.984,13.9986,2013-03
4/4/2011,Central,Furniture,5.47,2.3521,2011-04
4/4/2011,Central,Office Supplies,79.36,23.808,2011-04
11/12/2011,South,Office Supplies,7.872,0.8856,2011-11
4/2/2013,East,Office Supplies,88.04,22.8904,2013-04
6/1/2012,Central,Office Supplies,5.728,-9.1648,2012-06
6/1/2012,Central,Office Supplies,42.24,13.2,2012-06
10/3/2014,West,Office Supplies,8.94,4.1124,2014-10
10/3/2014,West,Technology,84.784,-20.1362,2014-10
7/8/2013,West,Furniture,287.968,-3.5996,2013-07
7/8/2013,West,Technology,2799.96,944.9865,2013-07
7/8/2013,West,Office Supplies,48.94,24.47,2013-07
4/9/2014,East,Office Supplies,2591.56,621.9744,2014-04
4/9/2014,East,Office Supplies,41.95,10.4875,2014-04
11/3/2011,East,Office Supplies,286.344,-64.4274,2011-11
5/1/2012,South,Furniture,63.552,14.2992,2012-05
5/1/2012,South,Office Supplies,41.376,4.6548,2012-05
5/1/2012,South,Office Supplies,172.704,10.794,2012-05
3/8/2012,Central,Furniture,512.94,97.4586,2012-03
3/8/2012,Central,Furniture,860.93,189.4046,2012-03
3/8/2012,Central,Technology,769.95,223.2855,2012-03
3/8/2012,Central,Office Supplies,14.98,4.494,2012-03
3/8/2012,Central,Furniture,373.08,82.0776,2012-03
10/11/2011,West,Furniture,63.47,19.041,2011-10
10/11/2011,West,Technology,345,58.65,2011-10
3/4/2013,Central,Furniture,637.896,-127.5792,2013-03
3/4/2013,Central,Technology,287.91,33.5895,2013-03
3/4/2013,Central,Office Supplies,36.6,11.895,2013-03
12/10/2012,South,Office Supplies,1.78,0.4984,2012-12
12/10/2012,South,Office Supplies,25.92,12.4416,2012-12
12/10/2012,South,Technology,101.94,21.4074,2012-12
1/2/2014,West,Furniture,474.43,199.2606,2014-01
8/12/2014,Central,Office Supplies,29.664,10.0116,2014-08
8/12/2014,Central,Office Supplies,9.184,2.87,2014-08
8/12/2014,Central,Technology,153.584,13.4386,2014-08
8/12/2014,Central,Office Supplies,12.864,-22.512,2014-08
4/2/2012,Central,Office Supplies,9.156,-13.734,2012-04
11/2/2013,Central,Technology,68.112,17.8794,2013-11
3/11/2013,East,Technology,39.992,7.4985,2013-03
11/1/2011,South,Office Supplies,7.52,1.41,2011-11
11/1/2011,South,Office Supplies,10.272,0.8988,2011-11
11/1/2011,South,Office Supplies,47.808,15.5376,2011-11
11/1/2011,South,Technology,978.84,110.1195,2011-11
12/6/2012,Central,Technology,999.98,449.991,2012-12
9/8/2014,West,Office Supplies,7.857,-6.0237,2014-09
8/5/2013,West,Technology,302.384,30.2384,2013-08
8/5/2013,West,Office Supplies,20.952,7.0713,2013-08
8/5/2013,West,Office Supplies,11.784,3.9771,2013-08
4/2/2013,East,Office Supplies,20.7,9.936,2013-04
4/2/2013,East,Office Supplies,10.95,3.285,2013-04
4/2/2013,East,Office Supplies,14.352,4.6644,2013-04
8/8/2014,West,Technology,159.96,17.9955,2014-08
8/8/2014,West,Office Supplies,13.76,4.644,2014-08
9/7/2012,East,Office Supplies,13.96,0.2792,2012-09
9/7/2012,East,Furniture,27.414,-14.1639,2012-09
5/2/2012,Central,Office Supplies,8.856,2.9889,2012-05
5/2/2012,Central,Technology,158.376,13.8579,2012-05
9/5/2014,East,Technology,19.04,-1.428,2014-09
5/12/2014,West,Office Supplies,37.44,16.848,2014-05
5/12/2014,West,Office Supplies,37.59,17.6673,2014-05
5/12/2014,West,Office Supplies,26.032,9.4366,2014-05
5/11/2011,East,Office Supplies,35.91,9.6957,2011-05
5/7/2014,South,Office Supplies,54.66,18.0378,2014-05
7/2/2012,South,Office Supplies,11.952,4.0338,2012-07
7/2/2012,South,Office Supplies,15.552,5.6376,2012-07
9/8/2011,South,Office Supplies,45,21.6,2011-09
9/8/2011,South,Technology,209.97,90.2871,2011-09
10/3/2014,West,Office Supplies,112.12,42.045,2014-10
10/3/2014,West,Office Supplies,1575.14,204.7682,2014-10
12/2/2014,East,Office Supplies,37.392,2.337,2014-12
12/2/2014,East,Furniture,79.12,13.846,2014-12
9/8/2014,East,Office Supplies,29.24,9.8685,2014-09
9/8/2014,East,Office Supplies,15.552,5.4432,2014-09
9/8/2014,East,Office Supplies,4.896,1.6524,2014-09
12/5/2012,East,Technology,47.984,0.5998,2012-12
12/5/2012,East,Office Supplies,26.064,-19.9824,2012-12
11/1/2011,Central,Office Supplies,15.696,5.1012,2011-11
3/8/2012,East,Office Supplies,19.44,9.3312,2012-03
10/11/2011,West,Office Supplies,31.92,8.2992,2011-10
10/11/2011,West,Furniture,433.568,-65.0352,2011-10
7/2/2013,South,Office Supplies,14.2,6.532,2013-07
7/2/2013,South,Office Supplies,12.96,6.2208,2013-07
7/2/2013,South,Office Supplies,58.34,28.0032,2013-07
4/7/2011,South,Technology,629.95,163.787,2011-04
4/7/2011,South,Office Supplies,122.97,60.2553,2011-04
3/7/2014,West,Office Supplies,14.976,5.4288,2014-03
10/8/2014,Central,Office Supplies,4.24,-6.36,2014-10
10/7/2014,East,Technology,319.96,115.1856,2014-10
10/7/2014,East,Office Supplies,17.04,7.668,2014-10
10/7/2014,East,Office Supplies,344.91,10.3473,2014-10
12/6/2013,East,Furniture,81.94,20.485,2013-12
7/8/2012,Central,Office Supplies,21.12,6.6,2012-07
4/9/2013,West,Furniture,24.7,10.374,2013-04
12/4/2013,East,Office Supplies,394.816,93.7688,2013-12
12/4/2013,East,Office Supplies,18.192,-14.5536,2013-12
12/10/2012,East,Office Supplies,7.31,3.4357,2012-12
12/10/2012,East,Technology,799.984,249.995,2012-12
12/10/2012,East,Office Supplies,41.28,18.9888,2012-12
12/10/2012,East,Office Supplies,184.66,84.9436,2012-12
12/10/2014,Central,Office Supplies,15.984,4.995,2014-12
5/5/2011,South,Office Supplies,9.42,4.239,2011-05
5/5/2011,South,Office Supplies,6.56,1.9024,2011-05
5/5/2011,South,Office Supplies,24.56,11.5432,2011-05
3/5/2013,Central,Office Supplies,128.4,64.2,2013-03
4/2/2014,West,Furniture,482.664,85.176,2014-04
4/2/2014,West,Technology,4799.984,359.9988,2014-04
6/12/2014,West,Office Supplies,37.94,18.2112,2014-06
6/12/2014,West,Office Supplies,18.288,6.6294,2014-06
6/12/2014,West,Technology,385.8,130.2075,2014-06
6/12/2014,West,Office Supplies,102.96,1.0296,2014-06
6/12/2014,West,Furniture,174.42,41.8608,2014-06
10/1/2013,Central,Office Supplies,1.964,-3.2406,2013-10
11/12/2014,Central,Office Supplies,45.92,21.5824,2014-11
1/5/2012,West,Furniture,61.584,-6.9282,2012-01
7/6/2014,Central,Furniture,332.028,-348.6294,2014-07
7/6/2014,Central,Office Supplies,11.394,-17.6607,2014-07
7/6/2014,Central,Office Supplies,15.552,5.6376,2014-07
7/6/2014,Central,Office Supplies,31.104,11.2752,2014-07
7/6/2014,Central,Office Supplies,6.316,-10.4214,2014-07
4/5/2013,South,Technology,149.97,5.9988,2013-04
4/5/2013,South,Office Supplies,27.81,13.0707,2013-04
12/2/2013,East,Office Supplies,88.08,40.5168,2013-12
12/2/2013,East,Furniture,751.92,150.384,2013-12
9/4/2012,West,Office Supplies,9.762,-6.8334,2012-09
8/8/2014,Central,Technology,63.96,19.8276,2014-08
11/4/2014,East,Office Supplies,11.673,-7.782,2014-11
11/6/2013,Central,Furniture,863.128,-160.2952,2013-11
11/6/2013,Central,Office Supplies,3.564,-6.237,2013-11
11/6/2013,Central,Furniture,956.6648,-225.0976,2013-11
11/6/2013,Central,Office Supplies,12.588,-20.1408,2013-11
11/6/2013,Central,Technology,171.96,45.1395,2013-11
7/9/2012,Central,Office Supplies,48.632,-121.58,2012-07
12/10/2014,West,Office Supplies,11.16,2.79,2014-12
12/10/2014,West,Furniture,896.328,22.4082,2014-12
12/10/2014,West,Office Supplies,189,68.04,2014-12
3/11/2014,East,Technology,53.982,-10.7964,2014-03
7/4/2014,West,Furniture,129.39,54.3438,2014-07
9/5/2014,West,Office Supplies,54.32,0.5432,2014-09
10/5/2013,Central,Office Supplies,59.752,19.4194,2013-10
11/4/2011,West,Technology,666.344,66.6344,2011-11
11/4/2011,West,Furniture,573.728,-64.5444,2011-11
11/4/2011,West,Office Supplies,21.936,8.226,2011-11
11/4/2011,West,Office Supplies,19.44,9.3312,2011-11
11/4/2011,West,Technology,447.968,139.99,2011-11
9/8/2011,East,Office Supplies,16.78,4.195,2011-09
12/8/2014,South,Furniture,82.38,25.5378,2014-12
4/2/2014,East,Office Supplies,42.93,19.3185,2014-04
10/4/2014,South,Office Supplies,15.552,5.4432,2014-10
10/4/2014,South,Office Supplies,17.92,1.12,2014-10
9/2/2014,West,Technology,19.99,6.7966,2014-09
9/2/2014,West,Office Supplies,22.92,8.022,2014-09
4/12/2014,East,Office Supplies,16.768,1.4672,2014-04
4/12/2014,East,Technology,27.12,-4.746,2014-04
12/11/2014,West,Technology,95.84,34.742,2014-12
12/11/2014,West,Office Supplies,12.96,6.2208,2014-12
12/4/2012,South,Office Supplies,1598.058,-1065.372,2012-12
12/4/2012,South,Office Supplies,36.96,12.012,2012-12
12/12/2014,Central,Office Supplies,10.368,3.6288,2014-12
12/12/2014,Central,Furniture,77.72,-66.062,2014-12
12/12/2014,Central,Furniture,520.464,-14.8704,2014-12
9/12/2014,Central,Office Supplies,10.528,3.29,2014-09
9/12/2014,Central,Office Supplies,20.544,6.42,2014-09
11/6/2013,Central,Office Supplies,104.9,50.352,2013-11
11/6/2013,Central,Office Supplies,39.68,16.2688,2013-11
11/6/2013,Central,Office Supplies,51.75,24.84,2013-11
9/9/2013,Central,Office Supplies,70.368,6.1572,2013-09
9/9/2013,Central,Technology,59.96,21.7355,2013-09
7/7/2011,East,Furniture,172.186,-46.7362,2011-07
7/7/2011,East,Furniture,69.008,12.0764,2011-07
9/2/2011,East,Office Supplies,21.24,8.0712,2011-09
7/5/2012,East,Technology,34.8,2.175,2012-07
7/5/2012,East,Office Supplies,38.976,-2.436,2012-07
5/6/2011,West,Office Supplies,5.78,2.7166,2011-05
5/6/2011,West,Office Supplies,107.94,30.2232,2011-05
4/10/2014,Central,Office Supplies,478.24,219.9904,2014-04
3/4/2011,South,Office Supplies,15.552,2.3328,2011-03
11/4/2013,South,Office Supplies,20,9.6,2013-11
11/4/2013,South,Office Supplies,7.98,2.0748,2013-11
11/4/2013,South,Furniture,24.1,9.158,2013-11
11/4/2013,South,Office Supplies,8.75,2.625,2013-11
11/4/2013,South,Furniture,842.94,160.1586,2013-11
5/4/2013,Central,Office Supplies,2.182,-3.6003,2013-05
5/4/2013,Central,Office Supplies,27.384,2.7384,2013-05
5/4/2013,Central,Office Supplies,26.406,-71.2962,2013-05
7/5/2013,West,Furniture,25.4,8.636,2013-07
7/5/2013,West,Office Supplies,43.96,20.6612,2013-07
7/5/2013,West,Furniture,1279.165,225.735,2013-07
7/5/2013,West,Office Supplies,27.92,0.5584,2013-07
9/3/2012,West,Furniture,129.568,-12.9568,2012-09
9/3/2012,West,Office Supplies,6.368,2.1492,2012-09
8/8/2014,West,Office Supplies,244.55,114.9385,2014-08
8/7/2012,West,Office Supplies,3.304,1.1151,2012-08
5/9/2014,East,Furniture,128.058,-23.7822,2014-05
11/4/2013,West,Office Supplies,15.26,5.0358,2013-11
11/4/2013,West,Office Supplies,43.32,14.2956,2013-11
11/4/2013,West,Office Supplies,43.584,15.7992,2013-11
11/4/2013,West,Office Supplies,116.28,56.9772,2013-11
11/4/2013,West,Office Supplies,9.296,3.0212,2013-11
11/4/2013,West,Office Supplies,19.44,9.3312,2013-11
11/4/2013,West,Office Supplies,314.55,150.984,2013-11
9/5/2012,Central,Office Supplies,16.27,-25.2185,2012-09
9/5/2012,Central,Office Supplies,69.12,-14.688,2012-09
9/5/2012,Central,Office Supplies,4.47,-7.8225,2012-09
12/1/2011,East,Technology,659.988,109.998,2011-12
12/1/2011,East,Furniture,8.128,1.4224,2011-12
12/1/2011,East,Office Supplies,36.288,12.7008,2011-12
12/1/2011,East,Furniture,909.72,-51.984,2011-12
12/3/2014,East,Office Supplies,631.176,-462.8624,2014-12
4/11/2013,West,Office Supplies,12.96,6.2208,2013-04
4/11/2013,West,Office Supplies,23.2,8.12,2013-04
11/11/2013,Central,Furniture,37.3,17.158,2013-11
11/11/2013,Central,Office Supplies,81.96,39.3408,2013-11
10/3/2013,West,Office Supplies,54.792,-40.1808,2013-10
9/7/2013,Central,Office Supplies,10.784,0.8088,2013-09
6/11/2014,South,Office Supplies,1347.52,84.22,2014-06
11/2/2011,East,Office Supplies,34.86,16.0356,2011-11
11/2/2011,East,Furniture,89.34,24.1218,2011-11
9/9/2014,East,Technology,116.832,33.5892,2014-09
